Date,Time,State,Cured,Deaths,Confirmed
05-08-20,8:00 AM,Lagos,3301,694,17974
05-08-20,8:00 AM,cros River,2,0,2
05-08-20,8:00 AM,Kwara,10,1,12
05-08-20,8:00 AM,Kebbi,0,0,1
05-08-20,8:00 AM,Abia,62,2,219
05-08-20,8:00 AM,Niger,6,0,9
05-08-20,8:00 AM,Delta,149,28,1644
05-08-20,8:00 AM,Bayelsa,1596,97,3427
05-08-20,8:00 AM,Rivers,1547,37,5409
05-08-20,8:00 AM,Imo,650,29,1123
05-08-20,8:00 AM,Zamfara,2,0,65
05-08-20,8:00 AM,Adamawa,39,1,61
05-08-20,8:00 AM,Osun,1250,62,3071
05-08-20,8:00 AM,Kaduna,364,151,1548
05-09-20,8:00 AM,Oyo,33,0,33
05-09-20,8:00 AM,Ogun,842,41,1887
05-09-20,8:00 AM,Ondo,1,0,1
05-09-20,8:00 AM,Koggi,34,1,59
05-09-20,8:00 AM,Taraba,297,5,571
05-09-20,8:00 AM,Enugu,21,1,150
05-09-20,8:00 AM,Akwa Ibom,38,0,59
05-09-20,8:00 AM,Bauchi,0,0,1
05-09-20,8:00 AM,Abuja,2020,68,6318
05-09-20,8:00 AM,Ekiti,7,0,7
05-09-20,8:00 AM,Ebonyi,1872,449,7402
05-09-20,8:00 AM,plateau,279,8,647
05-09-20,8:00 AM,Borno,38,2,50
05-09-20,8:00 AM,Jigawa,364,9,823
05-09-20,8:00 AM,Benue,52,3,132
05-09-20,8:00 AM,Gombe,376,30,753
05-09-20,8:00 AM,Lagos,484,4,503
05-09-20,8:00 AM,Yobe,17,0,42
05-09-20,8:00 AM,Sokoto,1349,200,3341
05-09-20,8:00 AM,Lagos,3470,731,19063
05-09-20,8:00 AM,cros River,2,0,2
05-09-20,8:00 AM,Kwara,10,1,12
05-09-20,8:00 AM,Kebbi,0,0,1
05-09-20,8:00 AM,Abia,63,2,271
05-09-20,8:00 AM,Niger,6,0,9
05-09-20,8:00 AM,Delta,152,29,1731
05-09-20,8:00 AM,Bayelsa,1916,101,3579
05-09-20,8:00 AM,Rivers,1605,40,6009
05-09-20,8:00 AM,Imo,700,29,1133
05-09-20,8:00 AM,Zamfara,2,0,118
05-09-20,8:00 AM,Adamawa,46,1,63
05-09-20,8:00 AM,Osun,1387,66,3214
05-09-20,8:00 AM,Kaduna,364,160,1678
05-10-20,8:00 AM,Oyo,33,0,33
05-10-20,8:00 AM,Ogun,887,44,1930
05-10-20,8:00 AM,Ondo,1,0,1
05-10-20,8:00 AM,Koggi,34,2,63
05-10-20,8:00 AM,Taraba,322,5,591
05-10-20,8:00 AM,Enugu,24,2,169
05-10-20,8:00 AM,Akwa Ibom,43,0,59
05-10-20,8:00 AM,Bauchi,0,0,1
05-10-20,8:00 AM,Abuja,2020,73,6542
05-10-20,8:00 AM,Ekiti,7,0,7
05-10-20,8:00 AM,Ebonyi,2091,472,7796
05-10-20,8:00 AM,plateau,290,9,675
05-10-20,8:00 AM,Borno,38,2,50
05-10-20,8:00 AM,Jigawa,368,9,836
05-10-20,8:00 AM,Benue,78,3,156
05-10-20,8:00 AM,Gombe,386,30,794
05-10-20,8:00 AM,Lagos,485,4,505
05-10-20,8:00 AM,Yobe,17,0,42
05-10-20,8:00 AM,Sokoto,1676,215,3614
05-10-20,8:00 AM,Lagos,3800,779,20228
05-10-20,8:00 AM,cros River,2,0,2
05-10-20,8:00 AM,Kwara,10,1,13
05-10-20,8:00 AM,Kebbi,1,0,1
05-10-20,8:00 AM,Abia,63,2,294
05-10-20,8:00 AM,Niger,6,0,9
05-10-20,8:00 AM,Delta,157,31,1762
05-10-20,8:00 AM,Bayelsa,2026,106,3708
05-10-20,8:00 AM,Rivers,1824,44,6535
05-10-20,8:00 AM,Imo,750,30,1163
05-10-20,8:00 AM,Zamfara,2,0,134
05-10-20,8:00 AM,Adamawa,46,1,67
05-10-20,8:00 AM,Osun,1499,74,3373
05-10-20,8:00 AM,Kaduna,372,171,1786
05-11-20,8:00 AM,Oyo,33,0,33
05-11-20,8:00 AM,Ogun,925,45,1980
05-11-20,8:00 AM,Ondo,1,0,1
05-11-20,8:00 AM,Koggi,34,2,63
05-11-20,8:00 AM,Taraba,365,6,696
05-11-20,8:00 AM,Enugu,24,2,169
05-11-20,8:00 AM,Akwa Ibom,49,0,59
05-11-20,8:00 AM,Bauchi,0,0,1
05-11-20,8:00 AM,Abuja,2069,73,6923
05-11-20,8:00 AM,Ekiti,7,0,7
05-11-20,8:00 AM,Ebonyi,2545,493,8194
05-11-20,8:00 AM,plateau,300,10,703
05-11-20,8:00 AM,Borno,39,2,55
05-11-20,8:00 AM,Jigawa,383,9,861
05-11-20,8:00 AM,Benue,78,3,157
05-11-20,8:00 AM,Gombe,424,31,848
05-11-20,8:00 AM,Lagos,489,4,512
05-11-20,8:00 AM,Yobe,21,0,42
05-11-20,8:00 AM,Sokoto,1676,215,3614
05-11-20,8:00 AM,Lagos,4199,832,22171
05-11-20,8:00 AM,cros River,2,0,2
05-11-20,8:00 AM,Kwara,10,1,13
05-11-20,8:00 AM,Kebbi,1,0,1
05-11-20,8:00 AM,Abia,68,3,377
05-11-20,8:00 AM,Niger,6,0,9
05-11-20,8:00 AM,Delta,166,31,1823
05-11-20,8:00 AM,Bayelsa,2176,107,3814
05-11-20,8:00 AM,Rivers,1959,47,7204
05-11-20,8:00 AM,Imo,750,30,1196
05-11-20,8:00 AM,Zamfara,2,0,150
05-11-20,8:00 AM,Adamawa,46,1,68
05-11-20,8:00 AM,Osun,1653,74,3467
05-11-20,8:00 AM,Kaduna,417,185,1939
05-12-20,8:00 AM,Oyo,33,0,33
05-12-20,8:00 AM,Ogun,975,45,2018
05-12-20,8:00 AM,Ondo,1,0,1
05-12-20,8:00 AM,Koggi,34,2,65
05-12-20,8:00 AM,Taraba,377,6,747
05-12-20,8:00 AM,Enugu,24,2,174
05-12-20,8:00 AM,Akwa Ibom,53,0,59
05-12-20,8:00 AM,Bauchi,0,0,1
05-12-20,8:00 AM,Abuja,2129,73,7233
05-12-20,8:00 AM,Ekiti,7,0,7
05-12-20,8:00 AM,Ebonyi,2780,513,8541
05-12-20,8:00 AM,plateau,337,11,730
05-12-20,8:00 AM,Borno,39,2,59
05-12-20,8:00 AM,Jigawa,427,10,879
05-12-20,8:00 AM,Benue,78,3,160
05-12-20,8:00 AM,Gombe,426,31,862
05-12-20,8:00 AM,Lagos,489,4,519
05-12-20,8:00 AM,Yobe,21,0,42
05-12-20,8:00 AM,Sokoto,1747,221,3785
05-12-20,8:00 AM,Lagos,4786,868,23401
05-12-20,8:00 AM,cros River,2,0,2
05-12-20,8:00 AM,Kwara,10,1,13
05-12-20,8:00 AM,Kebbi,1,0,1
05-12-20,8:00 AM,Abia,85,3,414
05-12-20,8:00 AM,Niger,6,0,12
05-12-20,8:00 AM,Delta,168,31,1877
05-12-20,8:00 AM,Bayelsa,2264,113,3988
05-12-20,8:00 AM,Rivers,2051,53,8002
05-12-20,8:00 AM,Imo,800,30,1275
05-12-20,8:00 AM,Zamfara,2,0,152
05-12-20,8:00 AM,Adamawa,46,1,68
05-12-20,8:00 AM,Osun,1758,80,3573
05-12-20,8:00 AM,Kaduna,499,190,2063
13-05-20,8:00 AM,Oyo,33,0,33
13-05-20,8:00 AM,Ogun,1056,46,2090
13-05-20,8:00 AM,Ondo,1,0,1
13-05-20,8:00 AM,Koggi,39,2,65
13-05-20,8:00 AM,Taraba,383,6,831
13-05-20,8:00 AM,Enugu,28,3,187
13-05-20,8:00 AM,Akwa Ibom,54,0,59
13-05-20,8:00 AM,Bauchi,0,0,1
13-05-20,8:00 AM,Abuja,2512,86,7639
13-05-20,8:00 AM,Ekiti,7,0,7
13-05-20,8:00 AM,Ebonyi,3246,537,8903
13-05-20,8:00 AM,plateau,342,11,780
13-05-20,8:00 AM,Borno,39,2,65
13-05-20,8:00 AM,Jigawa,455,10,934
13-05-20,8:00 AM,Benue,79,3,172
13-05-20,8:00 AM,Gombe,433,31,925
13-05-20,8:00 AM,Lagos,489,4,524
13-05-20,8:00 AM,Yobe,21,0,42
13-05-20,8:00 AM,Sokoto,1860,225,3986
13-05-20,8:00 AM,Lagos,5125,921,24427
13-05-20,8:00 AM,cros River,2,0,2
13-05-20,8:00 AM,Kwara,10,1,13
13-05-20,8:00 AM,Kebbi,1,0,1
13-05-20,8:00 AM,Abia,116,3,437
13-05-20,8:00 AM,Niger,9,1,13
13-05-20,8:00 AM,Delta,171,32,1914
13-05-20,8:00 AM,Bayelsa,2378,117,4126
13-05-20,8:00 AM,Rivers,2134,61,8718
13-05-20,8:00 AM,Imo,830,32,1326
13-05-20,8:00 AM,Zamfara,2,0,154
13-05-20,8:00 AM,Adamawa,46,1,69
13-05-20,8:00 AM,Osun,1873,82,3664
13-05-20,8:00 AM,Kaduna,612,198,2173
14-05-20,8:00 AM,Oyo,33,0,33
14-05-20,8:00 AM,Ogun,1142,47,2137
14-05-20,8:00 AM,Ondo,1,0,1
14-05-20,8:00 AM,Koggi,39,2,80
14-05-20,8:00 AM,Taraba,388,7,940
14-05-20,8:00 AM,Enugu,28,3,187
14-05-20,8:00 AM,Akwa Ibom,55,0,59
14-05-20,8:00 AM,Bauchi,0,0,1
14-05-20,8:00 AM,Abuja,2858,106,7998
14-05-20,8:00 AM,Ekiti,7,0,7
14-05-20,8:00 AM,Ebonyi,3562,566,9267
14-05-20,8:00 AM,plateau,418,11,793
14-05-20,8:00 AM,Borno,39,2,66
14-05-20,8:00 AM,Jigawa,466,11,971
14-05-20,8:00 AM,Benue,79,3,173
14-05-20,8:00 AM,Gombe,451,33,959
14-05-20,8:00 AM,Lagos,490,4,534
14-05-20,8:00 AM,Yobe,22,0,43
14-05-20,8:00 AM,Sokoto,2004,232,4173
14-05-20,8:00 AM,Lagos,5547,975,25922
14-05-20,8:00 AM,cros River,2,0,2
14-05-20,8:00 AM,Kwara,10,1,13
14-05-20,8:00 AM,Kebbi,1,0,1
14-05-20,8:00 AM,Abia,143,3,538
14-05-20,8:00 AM,Niger,9,1,13
14-05-20,8:00 AM,Delta,200,32,1924
14-05-20,8:00 AM,Bayelsa,2459,121,4328
14-05-20,8:00 AM,Rivers,2176,64,9227
14-05-20,8:00 AM,Imo,940,34,1367
14-05-20,8:00 AM,Zamfara,16,0,155
14-05-20,8:00 AM,Adamawa,46,1,72
14-05-20,8:00 AM,Osun,1902,83,3729
14-05-20,8:00 AM,Kaduna,702,207,2290
15-05-20,8:00 AM,Oyo,33,0,33
15-05-20,8:00 AM,Ogun,1192,48,2205
15-05-20,8:00 AM,Ondo,1,0,1
15-05-20,8:00 AM,Koggi,39,2,87
15-05-20,8:00 AM,Taraba,411,7,994
15-05-20,8:00 AM,Enugu,37,3,191
15-05-20,8:00 AM,Akwa Ibom,56,0,60
15-05-20,8:00 AM,Bauchi,0,0,1
15-05-20,8:00 AM,Abuja,3045,115,8470
15-05-20,8:00 AM,Ekiti,7,0,14
15-05-20,8:00 AM,Ebonyi,3753,586,9591
15-05-20,8:00 AM,plateau,439,11,818
15-05-20,8:00 AM,Borno,39,2,74
15-05-20,8:00 AM,Jigawa,485,11,983
15-05-20,8:00 AM,Benue,87,3,197
15-05-20,8:00 AM,Gombe,460,35,987
15-05-20,8:00 AM,Lagos,491,4,560
15-05-20,8:00 AM,Yobe,22,0,43
15-05-20,8:00 AM,Sokoto,2171,237,4426
15-05-20,8:00 AM,Lagos,6059,1019,27524
15-05-20,8:00 AM,cros River,2,0,3
15-05-20,8:00 AM,Kwara,11,1,13
15-05-20,8:00 AM,Kebbi,1,0,1
15-05-20,8:00 AM,Abia,158,3,611
15-05-20,8:00 AM,Niger,9,1,13
15-05-20,8:00 AM,Delta,223,32,1935
15-05-20,8:00 AM,Bayelsa,2580,125,4534
15-05-20,8:00 AM,Rivers,2240,66,9674
15-05-20,8:00 AM,Imo,950,34,1414
15-05-20,8:00 AM,Zamfara,29,0,156
15-05-20,8:00 AM,Adamawa,50,1,78
15-05-20,8:00 AM,Osun,2072,88,3902
15-05-20,8:00 AM,Kaduna,768,215,2377
16-05-20,8:00 AM,Oyo,33,0,33
16-05-20,8:00 AM,Ogun,1252,48,2307
16-05-20,8:00 AM,Ondo,1,0,1
16-05-20,8:00 AM,Koggi,41,2,90
16-05-20,8:00 AM,Taraba,438,7,1018
16-05-20,8:00 AM,Enugu,37,3,191
16-05-20,8:00 AM,Akwa Ibom,56,0,66
16-05-20,8:00 AM,Bauchi,0,0,1
16-05-20,8:00 AM,Abuja,3518,123,8895
16-05-20,8:00 AM,Ekiti,7,0,15
16-05-20,8:00 AM,Ebonyi,4035,606,9931
16-05-20,8:00 AM,plateau,439,11,818
16-05-20,8:00 AM,Borno,39,3,76
16-05-20,8:00 AM,Jigawa,513,11,1013
16-05-20,8:00 AM,Benue,87,3,203
16-05-20,8:00 AM,Gombe,480,36,1056
16-05-20,8:00 AM,Lagos,492,4,576
16-05-20,8:00 AM,Yobe,22,0,43
16-05-20,8:00 AM,Sokoto,2283,239,4595
16-05-20,8:00 AM,Lagos,6564,1068,29100
16-05-20,8:00 AM,cros River,2,0,3
16-05-20,8:00 AM,Kwara,11,1,13
16-05-20,8:00 AM,Kebbi,1,0,1
16-05-20,8:00 AM,Abia,166,3,672
16-05-20,8:00 AM,Niger,9,1,13
16-05-20,8:00 AM,Delta,305,32,1935
16-05-20,8:00 AM,Bayelsa,2677,125,4727
16-05-20,8:00 AM,Rivers,2599,71,10108
16-05-20,8:00 AM,Imo,959,34,1454
16-05-20,8:00 AM,Zamfara,42,0,156
16-05-20,8:00 AM,Adamawa,51,1,82
16-05-20,8:00 AM,Osun,2165,95,4057
16-05-20,8:00 AM,Kaduna,829,225,2461
17-05-20,8:00 AM,Oyo,33,0,33
17-05-20,8:00 AM,Ogun,1353,49,2355
17-05-20,8:00 AM,Ondo,1,0,1
17-05-20,8:00 AM,Koggi,41,2,92
17-05-20,8:00 AM,Taraba,453,7,1179
17-05-20,8:00 AM,Enugu,51,3,191
17-05-20,8:00 AM,Akwa Ibom,56,0,67
17-05-20,8:00 AM,Bauchi,0,0,1
17-05-20,8:00 AM,Abuja,3926,129,9333
17-05-20,8:00 AM,Ekiti,7,0,17
17-05-20,8:00 AM,Ebonyi,4308,625,10988
17-05-20,8:00 AM,plateau,514,13,887
17-05-20,8:00 AM,Borno,43,3,78
17-05-20,8:00 AM,Jigawa,542,12,1121
17-05-20,8:00 AM,Benue,113,3,217
17-05-20,8:00 AM,Gombe,496,36,1092
17-05-20,8:00 AM,Lagos,495,4,587
17-05-20,8:00 AM,Yobe,22,0,43
17-05-20,8:00 AM,Sokoto,2315,243,4789
17-05-20,8:00 AM,Lagos,7088,1135,30706
17-05-20,8:00 AM,cros River,2,0,7
17-05-20,8:00 AM,Kwara,11,1,13
17-05-20,8:00 AM,Kebbi,1,0,1
17-05-20,8:00 AM,Abia,196,3,737
17-05-20,8:00 AM,Niger,9,1,13
17-05-20,8:00 AM,Delta,1257,32,1946
17-05-20,8:00 AM,Bayelsa,2839,126,4960
17-05-20,8:00 AM,Rivers,3538,74,10585
17-05-20,8:00 AM,Imo,971,34,1509
17-05-20,8:00 AM,Zamfara,64,0,167
17-05-20,8:00 AM,Adamawa,51,1,88
17-05-20,8:00 AM,Osun,2441,104,4258
17-05-20,8:00 AM,Kaduna,872,232,2576
18-05-20,8:00 AM,Oyo,33,0,33
18-05-20,8:00 AM,Ogun,1456,50,2407
18-05-20,8:00 AM,Ondo,1,0,1
18-05-20,8:00 AM,Koggi,41,2,101
18-05-20,8:00 AM,Taraba,475,8,1262
18-05-20,8:00 AM,Enugu,51,3,191
18-05-20,8:00 AM,Akwa Ibom,59,0,86
18-05-20,8:00 AM,Bauchi,0,0,1
18-05-20,8:00 AM,Abuja,4485,160,10054
18-05-20,8:00 AM,Ekiti,7,0,29
18-05-20,8:00 AM,Ebonyi,4499,659,11379
18-05-20,8:00 AM,plateau,562,14,910
18-05-20,8:00 AM,Borno,44,3,80
18-05-20,8:00 AM,Jigawa,575,13,1183
18-05-20,8:00 AM,Benue,113,3,223
18-05-20,8:00 AM,Gombe,509,37,1147
18-05-20,8:00 AM,Lagos,497,4,601
18-05-20,8:00 AM,Yobe,24,0,43
18-05-20,8:00 AM,Sokoto,2403,248,4977
18-05-20,8:00 AM,Lagos,7688,1198,33053
18-05-20,8:00 AM,cros River,2,0,7
18-05-20,8:00 AM,Kwara,11,1,13
18-05-20,8:00 AM,Kebbi,1,0,1
18-05-20,8:00 AM,Abia,220,4,828
18-05-20,8:00 AM,Niger,9,1,13
18-05-20,8:00 AM,Delta,1366,35,1964
18-05-20,8:00 AM,Bayelsa,2992,131,5202
18-05-20,8:00 AM,Rivers,4172,78,11224
18-05-20,8:00 AM,Imo,992,34,1551
18-05-20,8:00 AM,Zamfara,85,0,167
18-05-20,8:00 AM,Adamawa,52,1,92
18-05-20,8:00 AM,Osun,2441,104,4259
18-05-20,8:00 AM,Kaduna,959,238,2677
19-05-20,8:00 AM,Oyo,33,0,33
19-05-20,8:00 AM,Ogun,1552,50,2474
19-05-20,8:00 AM,Ondo,1,0,1
19-05-20,8:00 AM,Koggi,41,2,107
19-05-20,8:00 AM,Taraba,494,9,1391
19-05-20,8:00 AM,Enugu,54,3,196
19-05-20,8:00 AM,Akwa Ibom,59,0,93
19-05-20,8:00 AM,Bauchi,0,0,1
19-05-20,8:00 AM,Abuja,4485,168,10054
19-05-20,8:00 AM,Ekiti,7,0,38
19-05-20,8:00 AM,Ebonyi,4804,694,11745
19-05-20,8:00 AM,plateau,598,14,928
19-05-20,8:00 AM,Borno,44,3,90
19-05-20,8:00 AM,Jigawa,609,15,1289
19-05-20,8:00 AM,Benue,113,3,223
19-05-20,8:00 AM,Gombe,530,37,1246
19-05-20,8:00 AM,Lagos,497,4,630
19-05-20,8:00 AM,Yobe,41,0,43
19-05-20,8:00 AM,Sokoto,2435,252,5236
19-05-20,8:00 AM,Lagos,8437,1249,35058
19-05-20,8:00 AM,cros River,2,0,7
19-05-20,8:00 AM,Kwara,11,1,13
19-05-20,8:00 AM,Kebbi,1,0,1
19-05-20,8:00 AM,Abia,220,4,876
19-05-20,8:00 AM,Niger,9,1,18
19-05-20,8:00 AM,Delta,1547,37,1980
19-05-20,8:00 AM,Bayelsa,3218,138,5507
19-05-20,8:00 AM,Rivers,4406,81,11760
19-05-20,8:00 AM,Imo,1000,35,1597
19-05-20,8:00 AM,Zamfara,85,0,167
19-05-20,8:00 AM,Adamawa,52,1,93
19-05-20,8:00 AM,Osun,2783,118,4605
19-05-20,8:00 AM,Kaduna,1006,244,2825
20-05-20,8:00 AM,Oyo,33,0,33
20-05-20,8:00 AM,Ogun,1621,52,2532
20-05-20,8:00 AM,Ondo,1,0,1
20-05-20,8:00 AM,Koggi,41,4,142
20-05-20,8:00 AM,Taraba,534,9,1498
20-05-20,8:00 AM,Enugu,57,3,200
20-05-20,8:00 AM,Akwa Ibom,59,0,101
20-05-20,8:00 AM,Bauchi,0,0,1
20-05-20,8:00 AM,Abuja,4750,168,10554
20-05-20,8:00 AM,Ekiti,7,0,46
20-05-20,8:00 AM,Ebonyi,5043,719,12140
20-05-20,8:00 AM,plateau,627,14,964
20-05-20,8:00 AM,Borno,47,3,92
20-05-20,8:00 AM,Jigawa,653,17,1317
20-05-20,8:00 AM,Benue,127,3,231
20-05-20,8:00 AM,Gombe,544,40,1397
20-05-20,8:00 AM,Lagos,497,4,642
20-05-20,8:00 AM,Yobe,43,0,43
20-05-20,8:00 AM,Sokoto,2630,258,5465
20-05-20,8:00 AM,Lagos,9639,1325,37136
20-05-20,8:00 AM,cros River,2,0,9
20-05-20,8:00 AM,Kwara,12,1,13
20-05-20,8:00 AM,Kebbi,1,0,1
20-05-20,8:00 AM,Abia,277,5,978
20-05-20,8:00 AM,Niger,9,1,18
20-05-20,8:00 AM,Delta,1642,38,2002
20-05-20,8:00 AM,Bayelsa,3337,143,5845
20-05-20,8:00 AM,Rivers,4895,84,12448
20-05-20,8:00 AM,Imo,1010,38,1634
20-05-20,8:00 AM,Zamfara,116,0,173
20-05-20,8:00 AM,Adamawa,52,1,111
20-05-20,8:00 AM,Osun,2918,123,4926
20-05-20,8:00 AM,Kaduna,1074,250,2961
20-05-20,8:00 AM,Kanu,0,0,1096
21-05-20,8:00 AM,Oyo,33,0,33
21-05-20,8:00 AM,Ogun,1640,53,2602
21-05-20,8:00 AM,Ondo,1,0,1
21-05-20,8:00 AM,Koggi,48,4,170
21-05-20,8:00 AM,Taraba,571,10,1674
21-05-20,8:00 AM,Enugu,57,3,202
21-05-20,8:00 AM,Akwa Ibom,59,0,115
21-05-20,8:00 AM,Bauchi,0,0,1
21-05-20,8:00 AM,Abuja,5192,176,11088
21-05-20,8:00 AM,Ekiti,7,0,50
21-05-20,8:00 AM,Ebonyi,5219,749,12537
21-05-20,8:00 AM,plateau,648,14,993
21-05-20,8:00 AM,Borno,54,3,110
21-05-20,8:00 AM,Jigawa,678,18,1390
21-05-20,8:00 AM,Benue,127,3,231
21-05-20,8:00 AM,Gombe,556,41,1462
21-05-20,8:00 AM,Lagos,502,4,666
21-05-20,8:00 AM,Yobe,43,0,44
21-05-20,8:00 AM,Sokoto,2733,267,5735
21-05-20,8:00 AM,Lagos,10318,1390,39297
21-05-20,8:00 AM,cros River,2,0,25
21-05-20,8:00 AM,Kwara,12,1,14
21-05-20,8:00 AM,Kebbi,1,0,1
21-05-20,8:00 AM,Abia,307,6,1052
21-05-20,8:00 AM,Niger,9,0,18
21-05-20,8:00 AM,Delta,1794,38,2005
21-05-20,8:00 AM,Bayelsa,3404,147,6015
21-05-20,8:00 AM,Rivers,5882,87,13191
21-05-20,8:00 AM,Imo,1015,40,1661
21-05-20,8:00 AM,Zamfara,133,0,173
21-05-20,8:00 AM,Adamawa,53,1,122
21-05-20,8:00 AM,Osun,3066,127,5175
21-05-20,8:00 AM,Kaduna,1136,253,3103
21-05-20,8:00 AM,Kanu,0,0,1403
22-05-20,8:00 AM,Oyo,33,0,33
22-05-20,8:00 AM,Ogun,1709,53,2647
22-05-20,8:00 AM,Ondo,1,0,1
22-05-20,8:00 AM,Koggi,54,4,203
22-05-20,8:00 AM,Taraba,593,11,1982
22-05-20,8:00 AM,Enugu,139,3,217
22-05-20,8:00 AM,Akwa Ibom,59,0,128
22-05-20,8:00 AM,Bauchi,0,0,1
22-05-20,8:00 AM,Abuja,5567,194,11659
22-05-20,8:00 AM,Ekiti,7,0,52
22-05-20,8:00 AM,Ebonyi,5488,773,12905
22-05-20,8:00 AM,plateau,681,15,1031
22-05-20,8:00 AM,Borno,59,3,152
22-05-20,8:00 AM,Jigawa,684,20,1449
22-05-20,8:00 AM,Benue,129,3,290
22-05-20,8:00 AM,Gombe,571,41,1605
22-05-20,8:00 AM,Lagos,510,4,690
22-05-20,8:00 AM,Yobe,43,0,44
22-05-20,8:00 AM,Sokoto,2843,270,5981
22-05-20,8:00 AM,Lagos,11726,1454,41642
22-05-20,8:00 AM,cros River,2,0,25
22-05-20,8:00 AM,Kwara,12,1,14
22-05-20,8:00 AM,Kebbi,1,0,1
22-05-20,8:00 AM,Abia,393,7,1103
22-05-20,8:00 AM,Niger,10,0,20
22-05-20,8:00 AM,Delta,1819,39,2028
22-05-20,8:00 AM,Bayelsa,3485,151,6227
22-05-20,8:00 AM,Rivers,6282,94,13967
22-05-20,8:00 AM,Imo,1035,45,1699
22-05-20,8:00 AM,Zamfara,148,0,173
22-05-20,8:00 AM,Adamawa,54,1,146
22-05-20,8:00 AM,Osun,3204,138,5515
22-05-20,8:00 AM,Kaduna,1193,259,3197
22-05-20,8:00 AM,Kanu,0,0,1620
23-05-20,8:00 AM,Oyo,33,0,33
23-05-20,8:00 AM,Ogun,1763,55,2709
23-05-20,8:00 AM,Ondo,1,0,1
23-05-20,8:00 AM,Koggi,54,4,259
23-05-20,8:00 AM,Taraba,629,11,2177
23-05-20,8:00 AM,Enugu,178,3,218
23-05-20,8:00 AM,Akwa Ibom,62,0,172
23-05-20,8:00 AM,Bauchi,0,0,1
23-05-20,8:00 AM,Abuja,5897,208,12319
23-05-20,8:00 AM,Ekiti,16,0,54
23-05-20,8:00 AM,Ebonyi,5880,802,13268
23-05-20,8:00 AM,plateau,706,16,1067
23-05-20,8:00 AM,Borno,59,3,168
23-05-20,8:00 AM,Jigawa,720,20,1489
23-05-20,8:00 AM,Benue,136,3,308
23-05-20,8:00 AM,Gombe,597,41,1743
23-05-20,8:00 AM,Lagos,512,4,732
23-05-20,8:00 AM,Yobe,43,0,44
23-05-20,8:00 AM,Sokoto,3089,272,6170
23-05-20,8:00 AM,Lagos,12583,1517,44582
23-05-20,8:00 AM,cros River,2,0,26
23-05-20,8:00 AM,Kwara,12,1,14
23-05-20,8:00 AM,Kebbi,1,0,1
23-05-20,8:00 AM,Abia,436,7,1189
23-05-20,8:00 AM,Niger,10,0,26
23-05-20,8:00 AM,Delta,1847,39,2029
23-05-20,8:00 AM,Bayelsa,3680,153,6494
23-05-20,8:00 AM,Rivers,7128,98,14753
23-05-20,8:00 AM,Imo,1043,45,1761
23-05-20,8:00 AM,Zamfara,152,0,175
23-05-20,8:00 AM,Adamawa,56,1,153
23-05-20,8:00 AM,Osun,3238,152,5735
23-05-20,8:00 AM,Kaduna,1221,265,3332
23-05-20,8:00 AM,Kanu,0,0,1899
24-05-20,8:00 AM,Oyo,33,0,33
24-05-20,8:00 AM,Ogun,1809,56,2757
24-05-20,8:00 AM,Ondo,1,0,1
24-05-20,8:00 AM,Koggi,55,4,329
24-05-20,8:00 AM,Taraba,653,11,2380
24-05-20,8:00 AM,Enugu,179,3,225
24-05-20,8:00 AM,Akwa Ibom,64,0,214
24-05-20,8:00 AM,Bauchi,0,0,2
24-05-20,8:00 AM,Abuja,6267,231,12910
24-05-20,8:00 AM,Ekiti,16,0,55
24-05-20,8:00 AM,Ebonyi,6169,829,13664
24-05-20,8:00 AM,plateau,750,16,1131
24-05-20,8:00 AM,Borno,61,3,185
24-05-20,8:00 AM,Jigawa,774,21,1569
24-05-20,8:00 AM,Benue,141,4,350
24-05-20,8:00 AM,Gombe,608,42,1959
24-05-20,8:00 AM,Lagos,515,4,795
24-05-20,8:00 AM,Yobe,43,0,49
24-05-20,8:00 AM,Sokoto,3267,281,6371
24-05-20,8:00 AM,Lagos,13404,1577,47190
24-05-20,8:00 AM,cros River,4,0,29
24-05-20,8:00 AM,Kwara,12,1,14
24-05-20,8:00 AM,Kebbi,1,0,1
24-05-20,8:00 AM,Abia,497,7,1269
24-05-20,8:00 AM,Niger,10,0,26
24-05-20,8:00 AM,Delta,1870,39,2045
24-05-20,8:00 AM,Bayelsa,3786,160,6742
24-05-20,8:00 AM,Katsina,0,0,1
24-05-20,8:00 AM,Rivers,7491,103,15512
24-05-20,8:00 AM,Imo,1065,49,1813
24-05-20,8:00 AM,Zamfara,153,0,189
24-05-20,8:00 AM,Adamawa,56,2,244
24-05-20,8:00 AM,Osun,3406,155,6017
24-05-20,8:00 AM,Kaduna,1281,269,3459
24-05-20,8:00 AM,Kanu,0,0,2338
25-05-20,8:00 AM,Oyo,33,0,33
25-05-20,8:00 AM,Ogun,1856,56,2823
25-05-20,8:00 AM,Ondo,1,0,1
25-05-20,8:00 AM,Koggi,55,4,378
25-05-20,8:00 AM,Taraba,702,13,2587
25-05-20,8:00 AM,Enugu,186,3,238
25-05-20,8:00 AM,Akwa Ibom,67,0,252
25-05-20,8:00 AM,Bauchi,0,0,2
25-05-20,8:00 AM,Abuja,6540,261,13418
25-05-20,8:00 AM,Ekiti,19,0,66
25-05-20,8:00 AM,Ebonyi,6412,858,14056
25-05-20,8:00 AM,plateau,765,16,1184
25-05-20,8:00 AM,Borno,63,3,203
